track_id,track_name,track_artist,playlist_genre,track_popularity,danceability,energy,valence
1Hy0m0aaG67ttQZoytmKd8,The Vengeance,Black Veil Brides,rock,60,0.382,0.94,0.356
2FOxO0DQmH32E28IyVJVzJ,A Tumba Abierta - Live,Miguel Rios,rock,0,0.495,0.946,0.417
4yjlWacI4vXSwtE7Kq7rUH,Technologic - Radio Edit [Radio Edit],Daft Punk,rock,44,0.791,0.56,0.712
6HlMq7SQIu9CuzsJ3yOFpv,Come As You Are,Nirvana,rock,35,0.5,0.824,0.539
6xYHezItSIXOpxMvrVRJTb,Life Is Real (Song For Lennon) - Remastered 2011,Queen,rock,37,0.571,0.447,0.345
0ZYf6N5eBeXStMri0mf3DZ,Voices Carry,'Til Tuesday,rock,54,0.583,0.574,0.578
4EHa21Wr2EPDZvA3LG0yOk,Mueve Tus Caderas - Live,Miguel Rios,rock,0,0.545,0.877,0.961
45Zo6ftGzq6wRckCUrMoBJ,Under Pressure - Remastered,Queen,rock,35,0.671,0.711,0.466
7hVhRCDV100Jq26NGR7adw,Good Times Roll,The Cars,rock,60,0.607,0.662,0.629
1v0lDRJHo9mptTxoGFCQ7Y,Complicated Heart - 2014 Remastered Version,Michael Learns To Rock,rock,41,0.781,0.484,0.788
2XwYeBzumtjxVbFWwhJpsy,Freewill,Rush,rock,60,0.485,0.935,0.68
7nMrNxioYZvJDHkklyO1Cn,We Hear You,Travel With The Sun,rock,13,0.485,0.512,0.33
4uWDkbZzZZYLEcwBFyrAhY,Underneath,Code Orange,rock,52,0.37,0.916,0.187
4TQeNHx85xcP9YRkvJC6K1,Walkin' On The Sun,Smash Mouth,rock,64,0.745,0.972,0.968
6I3WvkMMeP2nB40Mvvu0zo,True Believer,Santa Cruz,rock,9,0.486,0.979,0.518
3dix9ONSeCaR05vk8K2kEQ,Breaking the Law,Judas Priest,rock,27,0.362,0.959,0.505
58ubvrlEOugu8SunT0qZIv,American Capitalist,Five Finger Death Punch,rock,40,0.484,0.995,0.0436
3fjmSxt0PskST13CSdBUFx,Somewhere I Belong,Linkin Park,rock,69,0.451,0.951,0.442
67eX1ovaHyVPUinMHeUtIM,Hurts So Good,John Mellencamp,rock,69,0.785,0.737,0.971
5y4761pjcksXs1hNsCmc4n,Sunshine Of Your Love,Cream,rock,16,0.691,0.592,0.736
3n1DqizISmjSPzVmwkkzUv,Saturday's Generation,オメガトライブ,rock,19,0.608,0.612,0.264
1f3yAtsJtY87CTmM8RLnxf,Smells Like Teen Spirit,Nirvana,rock,81,0.502,0.912,0.72
5zRuPOBoe38AjACFMsxkof,Army Of Me,Björk,rock,57,0.461,0.692,0.525
1mqytV5qZcmzG6MgvJCpkQ,Love My Way,The Psychedelic Furs,rock,58,0.673,0.686,0.662
7fURZRPkB2S70sYR1naKTK,Black Hole Sun,Soundgarden,rock,49,0.361,0.728,0.155
4HkJqkKtL0hRGH38d6yhJA,From the Inside,Alice Cooper,rock,26,0.641,0.696,0.671
5ItSkFh0VDnPTLP84t1FIQ,The Path to Awareness,Stefano Casavecchia,rock,12,0.516,0.938,0.721
5fVTi3rIiLvsEVYp0cRvaI,Meds,Placebo,rock,55,0.512,0.909,0.283
4PxVSYOpsYTI9gx6ZP9IM4,The Ghost in You,The Psychedelic Furs,rock,44,0.586,0.51,0.723
5XI2EIihxzTlKLR4UUhedn,I'm Gonna Be Around - 2014 Remastered Version,Michael Learns To Rock,rock,42,0.575,0.473,0.569
4LG2jXgisjVZq5SUAPvkV5,Reelin' In The Years,Steely Dan,rock,1,0.518,0.784,0.736
66LhCsc06aTa2Ig7iYPDSP,Stop Draggin' My Heart Around (with Tom Petty and The Heartbreakers) - 2016 Remaster,Stevie Nicks,rock,58,0.631,0.597,0.665
6XDdmCAuodZfXtEgJcxpS2,Heart of Gold,Neil Young,rock,10,0.538,0.48,0.834
44M6Wd0vAzN9khoCQSR6ji,Where The Streets Have No Name - Single Edit,U2,rock,3,0.504,0.857,0.354
03yOjwHoOPDlTUg0NRxN6t,Cemetry Gates - 2011 Remaster,The Smiths,rock,52,0.55,0.796,0.622
4WoKuMjwJXuy9IqX6AH5JE,People Are People,Depeche Mode,rock,60,0.68,0.829,0.814
2kR3B09M6KeJnchOkxwszt,Summertime Girls - Studio Version,Y&T,rock,48,0.431,0.698,0.774
6wo8yue6rY0pY2zmztMMCj,En El Séptimo Día - Remasterizado 2007,Soda Stereo,rock,46,0.483,0.848,0.612
0jHkgTtTaqg5LNCiYDQPUB,Let's Get It On,Marvin Gaye,rock,62,0.55,0.611,0.626
6NdcSEhpGGAYXNnnhGS2s6,What I Like About You,The Romantics,rock,66,0.542,0.915,0.92
2QIxieRCegkCSS2nDsBFRG,君のハートはマリンブルー,オメガトライブ,rock,26,0.602,0.794,0.624
6HzZhqXNyfJxuvQ9zfCc1U,Faithfully,Journey,rock,53,0.393,0.547,0.307
3JDq9RHax5vBjyamtba48p,Rise Up,Saliva,rock,0,0.497,0.887,0.499
3EGI5qmVmGlfgy9BmNb1R8,Lessons In Love,Level 42,rock,61,0.709,0.839,0.864
62daWSLgfeezIl4MTQFb08,The Millionaire Waltz - Remastered 2011,Queen,rock,35,0.323,0.338,0.37
0AyAhgf2sihNnGt1ymLhg2,My Death,Scott Walker,rock,24,0.255,0.372,0.392
4Qt4C8wHxu4TSjrUivLy3O,The Creeper - Bonus Track,Molly Hatchet,rock,33,0.592,0.7,0.844
3qaSqrrevBrb84xl5JlptU,Dakota,Stereophonics,rock,68,0.506,0.93,0.305
78aWb3IqcEa8n7mInJiatR,Alone,Wishbone Ash,rock,0,0.66,0.574,0.868
6rUp7v3l8yC4TKxAAR5Bmx,I Hate Everything About You,Three Days Grace,rock,72,0.498,0.83,0.453
4LFBVDJV0xpayUvquQVzhS,Cut the Cord,Shinedown,rock,67,0.447,0.966,0.533
2loctOuEydT8m8V0XsbPsU,"American Woman - 7"" Version",The Guess Who,rock,41,0.527,0.512,0.377
0uRzka6sn4LVUj8sHQELYz,Shame,"Evelyn ""Champagne"" King",rock,44,0.679,0.85,0.822
3kDNbgnKWe8rd7DL34tQwt,The Motion Of Love,Gene Loves Jezebel,rock,42,0.565,0.73,0.692
5mpjIvDq4cgQFyZviKwSRP,Akula Owu Onyeara,The Funkees,rock,42,0.701,0.701,0.884
6jmtQXRzJSaryAZQyK8cCI,Donna,The Inoculated Canaries,rock,19,0.452,0.726,0.811
4qO03RMQm88DdpTJcxlglY,Call Me,Blondie,rock,69,0.56,0.825,0.74
7AWeyu0x4vJp3pb2RKadBT,Mr. Crowley - 2002 Version,Ozzy Osbourne,rock,25,0.315,0.775,0.385
3XU6GFkPFhxK0hJLsIJDH7,Inner Hell,Auralist,rock,26,0.493,0.903,0.138
4UmehW6tTXGC7HsuIGujMR,Ain't Talkin' 'Bout Love,Van Halen,rock,3,0.498,0.887,0.714
3p7hKG5voXWeSlpszlxTUF,The Adventures Of Rain Dance Maggie,Red Hot Chili Peppers,rock,0,0.683,0.734,0.576
4Nfwdpfq2WIxtQ9buCC5qO,Centerfold,The J. Geils Band,rock,35,0.645,0.593,0.916
3Oa8vnNXStoOHLbJwwMEDP,Lips Like Sugar,Echo & the Bunnymen,rock,52,0.552,0.934,0.863
3ulPX3lyADhCnIaxJv8nxv,Fat Bottomed Girls,Queen,rock,41,0.327,0.645,0.43
0lVdukU9ejbFQwZIhg47hx,Everyday Is Like Sunday - 2011 Remaster,Morrissey,rock,50,0.6,0.869,0.56
7ut6YM9zxmfExEEwXLFH2J,Pull the Pins,This Is Not Utopia,rock,25,0.445,0.97,0.239
5MDgUvbBUi1nu1yt11mzH6,Goodbye Yellow Brick Road,Elton John,rock,0,0.541,0.432,0.415
7MbjEnJbjyMp7KHxbpklO1,Take Me,CASIOPEA,rock,0,0.664,0.609,0.601
5tU9JM1v72X7oM808Am6Fq,Radar Love,Golden Earring,rock,57,0.504,0.719,0.177
6o5UNB9tYzUiTPwizwjDov,Hot Fun in the Summertime,Sly & The Family Stone,rock,0,0.609,0.647,0.692
37qI0mchgzUSeUhPiwUWPY,Wherever You Will Go,The Calling,rock,63,0.551,0.696,0.354
0hKRSZhUGEhKU6aNSPBACZ,A Day In The Life - Remastered 2009,The Beatles,rock,66,0.364,0.457,0.175
5SwgE4wA0P7f6AEz2UQMB2,Uncle Albert / Admiral Halsey - Medley / Remastered 2012,Paul McCartney,rock,55,0.371,0.507,0.535
2T3blUc9Jnui2a0ZhuNOag,Smooth Criminal,Alien Ant Farm,rock,10,0.653,0.966,0.874
3Rtv6zRNKpeSygXoaF9kCm,Beyond the Realms of Death,Judas Priest,rock,53,0.28,0.714,0.539
76IcyIbm2z4TJ7VjQ1tCkS,Who Are You - Single Edit,The Who,rock,0,0.638,0.75,0.501
6G8fblD9DbcEmaKOKDy3XL,Angel,Sarah McLachlan,rock,49,0.399,0.0861,0.129
63x2g8hqYpKJZ58oxglyhG,Ohomi,Sonny Okosun,rock,10,0.689,0.789,0.833
2ipxxnFmqMLWLcjpiIaKMc,Pride (In The Name Of Love),U2,rock,34,0.451,0.918,0.695
4mf4p6CEp2EOjDoH6Nnxwt,You Ain't Seen Nothing Yet - Single Version,Bachman-Turner Overdrive,rock,1,0.468,0.557,0.666
2MrmBl3qmsA26YPvaiSvmW,Bloodline,Northlane,rock,47,0.524,0.973,0.367
4mpAm83XX1iS63l8wmkEC6,Spread Your Love,Black Rebel Motorcycle Club,rock,58,0.415,0.901,0.424
5b44idJ3d0ethElH4Jw6uX,State of Insanity,Travel With The Sun,rock,12,0.353,0.635,0.146
0NIkKL6wsLK5V2vX97zOTr,You,Five Finger Death Punch,rock,51,0.564,0.978,0.432
0zoKeqw3hbI9156qhmZ2CD,Rock Candy - Remastered LP Verison,Montrose,rock,14,0.274,0.744,0.761
3uiMBldZ07pW0ySHDX5gzE,Silly Love Songs - Remastered 2014,Wings,rock,53,0.742,0.471,0.815
4zEi4tr3lEhiAvTRxEzbEz,Oh Sherrie,Steve Perry,rock,62,0.333,0.695,0.317
2bS2tETCzUmjALnXEvhOGo,Lotta Love,Nicolette Larson,rock,49,0.646,0.406,0.895
3YqT6XhLAej3bRERl6ispS,"Bigger Life - Live @ Königsplatz München, 15.09.19",Michael Patrick Kelly,rock,22,0.59,0.639,0.385
3VyTSj0Ub87UrSOfVNmzpD,Stay Ready,Adelitas Way,rock,46,0.483,0.887,0.406
5YScXJKtefsgdskIy60N7A,Tubthumping,Chumbawamba,rock,62,0.263,0.871,0.622
7u57tu5WIpn9YCp6AMBzuG,Hey Kid,Bad Seed Rising,rock,23,0.506,0.966,0.397
19XYXNGFgeb6Y6bYvMg3eD,Fight the Night,ONE OK ROCK,rock,42,0.31,0.634,0.171
4yp90BbE4dxPXfGGSpbFwT,Drowsy,Banes World,rock,60,0.599,0.186,0.415
3hF0Kw2yIWzG7AOH7FK2If,Crack of Doom (feat. Troy Sanders),Kvelertak,rock,50,0.357,0.977,0.28
57iDDD9N9tTWe75x6qhStw,Bitter Sweet Symphony,The Verve,rock,78,0.356,0.917,0.518
2r9IVJY3OIDb64lplJJ8mY,Lifted,Otherwise,rock,46,0.631,0.781,0.698
2D1O6DE5aJDGHsb0W38EAN,The Unforgiven II,Metallica,rock,7,0.49,0.884,0.254
2GVYPY8Sv7U7cJkDFu3Ft1,Smooth Criminal - Radio Edit,Michael Jackson,rock,47,0.854,0.957,0.628
1CtAzw53AIXKjAemxy4b1j,Beds Are Burning - Remastered,Midnight Oil,rock,65,0.753,0.427,0.295
2Pr1nZpt8A8WP7QYpyq6L3,Wildflowers,Tom Petty,rock,68,0.537,0.315,0.575
1dfHpGeaXunLRNvzSZOZtc,Show Yourself,Mastodon,rock,57,0.468,0.977,0.493
3rXfT58koa2PevJMNT5ahk,The One Thing,INXS,rock,26,0.449,0.942,0.356
4e9hUiLsN4mx61ARosFi7p,The Spirit Of Radio,Rush,rock,67,0.365,0.924,0.632
4v51rv7iRmKL2c0AgeAHDr,Operator (That's Not The Way It Feels),Jim Croce,rock,48,0.683,0.529,0.791
5OwponLnwCAYnWql6cwBru,Drain You,Nirvana,rock,58,0.325,0.929,0.198
0F4EoaMJmWNz8vS8tKgsqY,Dawn Chorus,Thom Yorke,rock,55,0.261,0.174,0.0393
7CGJHhn4CmqNSNQJrSlbLm,Klsp,Sponge Cola,rock,47,0.469,0.919,0.463
1ju7EsSGvRybSNEsRvc7qY,Simple Man,Lynyrd Skynyrd,rock,69,0.422,0.752,0.403
6zuJ3bs99RchNQ7JUOSY1k,Money Note,Camille,rock,0,0.846,0.797,0.877
2TK3tO5QKbs4Tsd2pNqr2x,Wake Me When It's Over,The Cranberries,rock,44,0.437,0.785,0.485
4g78lI7TkiIXIOZwzflR2U,(I'm Your) Hoochie Coochie Man,Muddy Waters,rock,1,0.692,0.312,0.878
5CXdKtyCJ3L6iyexETMdaW,Fire,Saravah Soul,rock,5,0.523,0.754,0.744
2Gy7qnDwt8Z3MNxqat4CsK,Wouldn't It Be Nice - Stereo Mix,The Beach Boys,rock,71,0.392,0.629,0.72
2Hmz8V8A5S23VT0h4Y2ZDB,Liberty Lane,Status Quo,rock,37,0.621,0.68,0.967
6LwAhn0BtAVreza2frwwiq,Migration - Instrumental Album Version,Camel,rock,0,0.506,0.776,0.906
6wzbluFL5sh3fgx5iyxvMk,The Disease,Anti-Flag,rock,53,0.573,0.927,0.583
3kkWD4jESZLL9eXrzJypGH,Boys Do Fall In Love,Robin Gibb,rock,49,0.829,0.604,0.881
3NLrRZoMF0Lx6zTlYqeIo4,Here Without You,3 Doors Down,rock,75,0.536,0.55,0.234
3VIJBrMpvimHEw5wtPh2wB,Money,The Drums,rock,64,0.603,0.918,0.452
1dO4IJX1pwbDamm6Kcyu4p,Dancing In The Dark,Lucy Dacus,rock,50,0.437,0.764,0.426
1KYzwQbt73OvhLAta0KQ4j,Give A Little Bit,Supertramp,rock,0,0.556,0.451,0.513
2hdNya0b6Cc2YJ8IyaQIWp,Livin' Thing,Electric Light Orchestra,rock,69,0.549,0.651,0.368
0NIRG3SEn2Zf88o3qHJil5,Hot Legs,Rod Stewart,rock,53,0.707,0.906,0.97
6mJQe0vTIojlxwyMwwy6YR,Think I'm In Love,Eddie Money,rock,52,0.486,0.83,0.652
3YZa4IzxK2UtEKTvdTgsi8,Suffragette City - 2012 Remaster,David Bowie,rock,58,0.455,0.884,0.784
0N651LYsMd1I2fFLNmbtR0,Every Second (Eva Under Fire),From Ashes to New,rock,52,0.547,0.938,0.185
1QgI14YcWg3tOobXjzlNMl,Paranoid Android - Remastered,Radiohead,rock,53,0.332,0.826,0.216
1244xKUG27TnmQhUJlo3gU,Reapers,Muse,rock,59,0.421,0.892,0.398
5MiZQMuJnf9OXjXubJP6M6,Soul Sister Retribution,Rockie Brown,rock,29,0.463,0.967,0.58
1WURfdj2VWtsw4mI88DMa8,Flaws,Travel With The Sun,rock,33,0.408,0.164,0.275
380vwKxkPp73hCveD9obIJ,Loose Lips Sink Ships,The Band Royale,rock,30,0.302,0.979,0.194
3ljSgbje1smfadZ2vdeQF2,Akap,Imago,rock,0,0.221,0.473,0.176
7DcwLh9k4N6hzTG7csUApr,I Got It,Arva,rock,33,0.716,0.658,0.683
3b6uenXXbpCRxXyzFzWi3J,Phenomenon,Thousand Foot Krutch,rock,58,0.561,0.774,0.903
2OUd03ZVU4iNMhuMUIXiny,Hair of the Dog,Nazareth,rock,2,0.633,0.807,0.562
3rPM2HGZFQxdRghP6LCJ9w,Must Do Something About It - 1993 Digital Remaster,Wings,rock,35,0.815,0.359,0.645
0yBNB2Ba5Wdh2YDIVqZJTW,Your Love,Alamid,rock,51,0.353,0.357,0.235
6FRwDxXsvSasw0y2eDArsz,Sunshine Of Your Love,Cream,rock,73,0.684,0.481,0.784
19u5G7pWq3Nj6lQiP4W4Hp,Friends And Lovers (feat. Gloria Loring),Carl Anderson,rock,34,0.39,0.313,0.157
3sYWyVGfPuit80szWXhrRA,Come As You Are,Nirvana,rock,63,0.683,0.766,0.568
3B2se9cssUOksWBQwkaiRr,Deathwish,Red Sun Rising,rock,0,0.502,0.879,0.608
6V50MyHPGhEmwYu0Wdyf0t,The Way It Is,Bruce Hornsby,rock,66,0.582,0.689,0.531
6sqNctd7MlJoKDOxPVCAvU,My Happy Ending,Avril Lavigne,rock,68,0.414,0.936,0.74
5ZIU2kT1wNjQNclQeVCz5O,Modern Day Cowboy,Tesla,rock,56,0.445,0.768,0.32
57asCheDC0X1S9QnyTsmOQ,Dancing,Mellow Fellow,rock,60,0.375,0.474,0.392
5CeL9C3bsoe4yzYS1Qz8cw,Girls and Boys,Blur,rock,68,0.693,0.875,0.901
62leJoS03BiNzdoQmb9ByN,Ride Like the Wind,Christopher Cross,rock,50,0.669,0.707,0.806
6aXwozVYwf56zRSI5Z3lPK,Wind In Her Hair,Motorama,rock,44,0.32,0.749,0.186
1qPkQp5Q9R0kZYy4qcvRPw,U-turn (Lili),AaRON,rock,48,0.624,0.552,0.139
75aQjpPtyPhLQ6MDInibPo,Love Is Like Oxygen,Sweet,rock,0,0.544,0.817,0.412
0LDqMUfNZjXj7qNwWJqX72,Can't Stop Rock & Roll,The New Roses,rock,11,0.399,0.971,0.596
3WW3g2scq0m7ZY5JCxrdWw,Uncle Tom's Cabin,Warrant,rock,50,0.633,0.732,0.273
4FX7dhugVxsKsyC4DgwJyM,Black Honey,Thrice,rock,46,0.442,0.892,0.237
7utoClKnLShFg6u6dZ20gp,Breaking Up Is Hard to Do,Neil Sedaka,rock,53,0.742,0.674,0.964
48PBqbMjiYPq3VsY7vG5n4,I Was Made For Lovin' You,KISS,rock,3,0.771,0.847,0.886
4OSbctVD37ycS0H3rwRm72,Prayer Of The Refugee,Rise Against,rock,65,0.2,0.977,0.39
1i5oEx2vFczQ2sCY3c6Kn5,Love Hurts,Nazareth,rock,58,0.485,0.328,0.138
1vNoA9F5ASnlBISFekDmg3,Zombie,Bad Wolves,rock,72,0.448,0.826,0.19
2nluoJKvE7rTBN7kve8dnr,Spill The Wine,Eric Burdon,rock,51,0.845,0.447,0.953
3YU9X8ryOR20beT7wOlDIJ,I'm Eighteen,Alice Cooper,rock,55,0.618,0.413,0.531
0n0eMsX7WgEtc7dlscbuKU,Fly Away,Lenny Kravitz,rock,52,0.597,0.868,0.709
6dG6mKSZnt9pvKlbP5BFsv,White Lines,Tygers Of Pan Tang,rock,38,0.413,0.927,0.43
5zVKisBri6JH1fooBhUaVq,Time Passages,Al Stewart,rock,46,0.694,0.649,0.603
2qxrA7khrMA6icoq9cn2wY,Let's Go All The Way,Sly Fox,rock,37,0.632,0.718,0.743
3aY5lNTXxsZB3S0CJPsBAH,My Pickup Song,John Belthoff,rock,31,0.683,0.716,0.821
064SVQsmWl5EF0zahmzkQk,Let Your Love Flow,The Bellamy Brothers,rock,68,0.679,0.553,0.946
12nGRgtkjrqb3mvsEp4yKj,Denial,Sevendust,rock,58,0.602,0.907,0.461
6mib3N4E8PZHAGQ3xy7bho,Moonage Daydream - 2012 Remaster,David Bowie,rock,68,0.561,0.601,0.752
73jxc8OqPUqXEzsRnCgw8M,Love Song,Tesla,rock,53,0.355,0.379,0.329
4ZxEF6c6dHYiRkGQjsZEY5,Loves Missing,Iggy Pop,rock,51,0.418,0.571,0.516
6T4YnHyR1x4RfZD9dejJsO,Storyteller,Ioearth,rock,6,0.34,0.759,0.181
2YIeE3ClUqkonhOViNHbGq,Kiss of Love,Anything Box,rock,24,0.606,0.932,0.626
56fiFTRrSiHHH3gBeaTg2P,Nero Forte,Slipknot,rock,72,0.336,0.978,0.496
2BOfbXKOlLwVXqUrCdQAfF,Bones,Young Guns,rock,0,0.349,0.893,0.531
2KE5Cwqi7obr78iry2jElv,Jumpin' Jack Flash,The Rolling Stones,rock,0,0.572,0.912,0.637
4Sxx1wd4nnB8ob8Zsujwrs,Shadow of the Day,Linkin Park,rock,50,0.534,0.393,0.0641
0z09OVa4ZNJ4oQydl9XolX,Adrenalize,In This Moment,rock,0,0.465,0.96,0.43
3XcjIvaZVUFAIdIYZqY9bd,We're An American Band - Remastered 2002,Grand Funk Railroad,rock,59,0.637,0.89,0.923
75dBEvc6WfD8ZJpHV7CQSp,Heavy Metal,Sammy Hagar,rock,3,0.311,0.837,0.552
2wSklOtazPXsuQEBvFL6Ru,Stranglehold,Ted Nugent,rock,28,0.486,0.706,0.464
20ctnlkFhUjbTflVEnG4WO,For the future generation,Tears of a fallen hero,rock,27,0.399,0.969,0.287
15RPEE4Xjz1dQK71zdAJSA,Can I Call You Tonight?,Dayglow,rock,72,0.641,0.842,0.5
42REV3P6Mnri7QcIunsUF8,Step Back,Black Paisley,rock,34,0.567,0.896,0.513
2qkmPUG7ARsRwhVICQVwQS,Mercy,Muse,rock,60,0.482,0.926,0.371
00MI0oGDVJYM1qWbyUOIhH,867-5309 / Jenny,Tommy Tutone,rock,43,0.73,0.785,0.724
1RTk31cNoWdx1HBRbkc02a,The Rover,Interpol,rock,58,0.189,0.893,0.599
5bSpsKGoGKXOOfg7F3ZtKz,"Train, Train",Blackfoot,rock,54,0.609,0.807,0.754
6XjpxthF6oeDDSYZX0CJq0,Believe In Love,Scorpions,rock,4,0.477,0.763,0.341
2oCtKhTsYRh1S9lbzvyxoQ,You've Got Another Thing Coming,Judas Priest,rock,1,0.516,0.805,0.516
6dRAAG4sB71NAtVCHJep7s,Send the Pain Below,Chevelle,rock,63,0.468,0.851,0.293
707Sfl5gopQ04y2WcqBIc0,You Are The Woman,Firefall,rock,21,0.559,0.622,0.558
6eEYGGFfFbtKHCgJM4uh9v,Ordinary Man (feat. Elton John),Ozzy Osbourne,rock,71,0.428,0.599,0.134
5yEwEUGYpCWsSOC0rm8gFJ,Lido Shuffle,Boz Scaggs,rock,43,0.59,0.785,0.674
3vPrFUtWpKT9oNW94NDDEW,Don't Know What You Got (Till It's Gone),Cinderella,rock,7,0.36,0.527,0.247
5buITai6eMzU8rJonMEI6e,Glycerine - Remastered,Bush,rock,63,0.421,0.335,0.0889
2bMlSOpa1WVMQZT9zWYUZc,Bad Moon Rising,Creedence Clearwater Revival,rock,0,0.676,0.502,0.964
5OQsiBsky2k2kDKy2bX2eT,Learn to Fly,Foo Fighters,rock,73,0.465,0.919,0.537
41th2RVnBYzhP4EQse7jAC,Neutron Dance,The Pointer Sisters,rock,33,0.76,0.781,0.882
5KeMe6s7NC1h9Xg7CgDbYO,Oh My God,HELLYEAH,rock,52,0.315,0.975,0.35
28Dm6CL7cbB5hv8BLNLHJH,Last Kiss,Pearl Jam,rock,0,0.618,0.741,0.722
5z6xHjCZr7a7AIcy8sPBKy,Smooth Criminal,Alien Ant Farm,rock,72,0.653,0.964,0.87
1Wj8TbAEUGChMPD1vvsUat,I'm Shakin',Jack White,rock,43,0.49,0.781,0.764
2dhJM2skHC9D41gHj34Kgw,You’re The Best Thing About Me,U2,rock,60,0.65,0.78,0.809
4Qmm1kIX3RO1DKdsYQbLK0,Crooked Teeth,Death Cab for Cutie,rock,48,0.579,0.662,0.574
43Ud1IajwtBvw6ONj6aK2Q,Mother - Remastered 2010,John Lennon,rock,53,0.532,0.347,0.426
2rxJabc4yx6mAIsTmxg1Gv,Trampled Rose,Tom Waits,rock,34,0.379,0.396,0.45
2aoo2jlRnM3A0NyLQqMN2f,All Along the Watchtower,Jimi Hendrix,rock,76,0.438,0.805,0.564
1qjrYozGqc7upUgfN776lZ,Sara Smile,Daryl Hall & John Oates,rock,65,0.592,0.397,0.205
70C4NyhjD5OZUMzvWZ3njJ,Piano Man,Billy Joel,rock,74,0.331,0.55,0.429
3T3aWHBbX85hqRPsd8vhJB,Heard It in a Love Song,The Marshall Tucker Band,rock,46,0.552,0.802,0.631
5PHGTeEdFxTEb4hepxug86,Turn! Turn! Turn! (To Everything There Is a Season),The Byrds,rock,42,0.449,0.811,0.736
38paDDziQ57k1f4VfKTeGk,California Stars,Billy Bragg,rock,60,0.622,0.736,0.723
7b1B5NNjkoIpNbGSw1ffP8,Always Somewhere,Scorpions,rock,5,0.496,0.502,0.197
4B3UHhdjB6dkOtjalFQREm,Gusto Ko Lamang Sa Buhay,Itchyworms,rock,51,0.505,0.836,0.684
7dkqXFtfMDbz5h6iYcrUmU,Home Sweet Home,Mötley Crüe,rock,0,0.403,0.753,0.14
1106NpuH96tUmf53qlKsoA,Tire Loma da Nigbehin,Monomono,rock,35,0.571,0.645,0.733
0c3fJd2HRi6uHWgTljIae5,Dear Agony,Breaking Benjamin,rock,60,0.358,0.75,0.218
1dWoKufYqWrjfxYhFnHyMP,Hang On to Yourself - 2012 Remaster,David Bowie,rock,50,0.476,0.788,0.936
0WNGPpmWqzPnk0psUhJ3SX,All the Young Dudes,Mott The Hoople,rock,62,0.429,0.668,0.398
7lY8aoN3wUR3NY4nUwigPv,"Paint It, Black - (Original Single Mono Version)",The Rolling Stones,rock,61,0.496,0.859,0.768
0DgevHFzyhzIWN8hzrO98C,Young Lust - Live,Roger Waters,rock,37,0.479,0.838,0.316
6K4t31amVTZDgR3sKmwUJJ,The Less I Know The Better,Tame Impala,rock,85,0.64,0.74,0.785
61lqNlVRnWYiR9C7BDJw2l,You Give Love A Bad Name,Bon Jovi,rock,16,0.53,0.964,0.823
0S2cMsSo3KgOQF8QdxgYrk,Layla,Derek & The Dominos,rock,7,0.415,0.653,0.234
0bORa4VpL8NzyMXEI6UFGK,Long Road To Ruin,Foo Fighters,rock,58,0.401,0.888,0.365
2iyt4kiacKRcY93YbdnPCQ,Into the Setting Sun,Liam Davison,rock,6,0.457,0.41,0.0508
52dm9op3rbfAkc1LGXgipW,Wild Horses,The Rolling Stones,rock,72,0.432,0.389,0.158
34IWciPnoNci5KlmSBjQiv,Bang Your Head (Metal Health),Quiet Riot,rock,24,0.525,0.937,0.494
4YsnD5GTI8nVBUXkmlqur4,A Crime To Remember,Pop Evil,rock,49,0.551,0.914,0.419
500h8jAdr7LvzzXlm1qxtK,Magic,Pilot,rock,57,0.394,0.589,0.727
6VJloY2Xxqetz3VvMYoYDo,Drink,Bad Apples,rock,23,0.255,0.947,0.352
5W8YXBz9MTIDyrpYaCg2Ky,Last Resort,Papa Roach,rock,79,0.589,0.89,0.692
0QbKDAp6iEC9XtQbkjRxMm,Love Song,The Cure,rock,3,0.595,0.865,0.759
1gyee1JuFFiP476LQpRMYU,The Red,Chevelle,rock,68,0.509,0.843,0.332
2OErSh4oVVAUll0vHxdr6p,Bigmouth Strikes Again - 2011 Remaster,The Smiths,rock,67,0.401,0.901,0.839
4GbnjrrobeVLCl1FQ5C0OY,People Have the Power,Patti Smith,rock,50,0.622,0.737,0.742
4BCmdMShfg9uz1WeyXaFae,Sister Golden Hair,America,rock,48,0.402,0.76,0.714
0EpssAjtQP1OTQtrX2pUz1,Rocanrol Bumerang - Live,Miguel Rios,rock,0,0.528,0.893,0.687
5eNlrdrZSTnfJjXpPg1ykV,I Was King,ONE OK ROCK,rock,51,0.571,0.875,0.447
3qT4bUD1MaWpGrTwcvguhb,Black Dog - Remaster,Led Zeppelin,rock,73,0.437,0.864,0.749
61DLPczTvnkCwvwNqwPKgv,Carry on Wayward Son,Kansas,rock,3,0.476,0.795,0.793
14YQ2SSnv07HZjPP4Ud9mX,Back Chat - Remastered 2011,Queen,rock,40,0.787,0.844,0.71
0wDEiGfq4pw7FAkYKpkwMo,Trojans,Atlas Genius,rock,60,0.721,0.822,0.536
6nJPHXRpKYv2yqtalEjKy5,Got the Life,Korn,rock,68,0.501,0.905,0.584
67SMaSkF6rOBiTkwLCMUIW,American Girl,Tom Petty and the Heartbreakers,rock,0,0.543,0.796,0.714
6UBJyFbJZChFw57h5LkS3U,Gone Away,Five Finger Death Punch,rock,65,0.501,0.779,0.231
